Unnamed: 0,New York City Labor Force Data,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,Seasonally Adjusted Data for Model-Based Methodology,,,,,,,
YEAR,Labor Force,Employment,Emp/Pop,Unemployed,Unemp Rate,LFPART,,
,(000's),(000's),Ratio (%),(000's),(%),(%),,
2013-09-01 00:00:00,4081.018,3724.442,55.2,356.576,8.7,60.50350076663128,,-0.20000000000000107
2013-10-01 00:00:00,4079.036,3730.124,55.3,348.912,8.6,60.446075952143254,,-0.09999999999999964
2013-11-01 00:00:00,4078.203,3737.594,55.4,340.609,8.4,60.40850588820302,,-0.1999999999999993
2013-12-01 00:00:00,4078.585,3745.978,55.5,332.607,8.2,60.3863729370455,,-0.20000000000000107
2014-01-01 00:00:00,4080.57,3755.435,55.6,325.135,8,60.385489736344645,,-0.1999999999999993
2014-02-01 00:00:00,4083.624,3765.329,55.7,318.295,7.8,60.406539121790885,,-0.20000000000000018
2014-03-01 00:00:00,4086.615,3774.372,55.8,312.243,7.6,60.42424566817739,,-0.20000000000000018
2014-04-01 00:00:00,4088.313,3782.023,55.9,306.29,7.5,60.42034443166735,,-0.09999999999999964
2014-05-01 00:00:00,4088.604,3789.417,56,299.187,7.3,60.39836647144981,,-0.20000000000000018
2014-06-01 00:00:00,4088.525,3797.541,56.1,290.984,7.1,60.370560904567995,,-0.20000000000000018
2014-07-01 00:00:00,4089.108,3806.182,56.2,282.926,6.9,60.35271978569373,,-0.1999999999999993
2014-08-01 00:00:00,4091.325,3815.153,56.3,276.172,6.8,60.36603611228165,,-0.10000000000000053
2014-09-01 00:00:00,4094.623,3823.55,56.4,271.073,6.6,60.39488765885355,,-0.20000000000000018
2014-10-01 00:00:00,4097.501,3830.84,56.5,266.661,6.5,60.41813319146564,,-0.09999999999999964
2014-11-01 00:00:00,4099.323,3836.889,56.6,262.434,6.4,60.42767749876545,,-0.09999999999999964
2014-12-01 00:00:00,4101.133,3842.353,56.6,258.78,6.3,60.43493765868998,,-0.10000000000000053
2015-01-01 00:00:00,4102.656,3847.113,56.7,255.543,6.2,60.43523202490323,,-0.09999999999999964
2015-02-01 00:00:00,4103.202,3851.046,56.7,252.156,6.1,60.4274393929219,,-0.10000000000000053
2015-03-01 00:00:00,4103.094,3855.298,56.8,247.796,6,60.407647318112076,,-0.09999999999999964
2015-04-01 00:00:00,4101.681,3859.543,56.8,242.138,5.9,60.36607468873805,,-0.09999999999999964
2015-05-01 00:00:00,4097.794,3862.609,56.8,235.185,5.7,60.29074015385652,,-0.20000000000000018
2015-06-01 00:00:00,4091.095,3863.788,56.8,227.307,5.6,60.17377181653059,,-0.10000000000000053
2015-07-01 00:00:00,4083.676,3863.955,56.8,219.721,5.4,60.046614809369956,,-0.1999999999999993
2015-08-01 00:00:00,4077.619,3863.668,56.8,213.951,5.2,59.94789132922244,,-0.20000000000000018
2015-09-01 00:00:00,4074.208,3863.725,56.8,210.483,5.2,59.888243717714694,,0.0
2015-10-01 00:00:00,4074.608,3865.04,56.8,209.568,5.1,59.88441416606201,,-0.10000000000000053
2015-11-01 00:00:00,4078.186,3867.407,56.8,210.779,5.2,59.92976868869712,,0.10000000000000053
2015-12-01 00:00:00,4082.04,3869.753,56.9,212.287,5.2,59.97668249328355,,0.0
2016-01-01 00:00:00,4083.88,3871.169,56.9,212.711,5.2,59.99184415999549,,0.0
2016-02-01 00:00:00,4082.937,3871.026,56.9,211.911,5.2,59.972229917365425,,0.0
2016-03-01 00:00:00,4079.641,3869.32,56.8,210.321,5.2,59.91536797000913,,0.0
2016-04-01 00:00:00,4076.666,3867.577,56.8,209.089,5.1,59.860897543578545,,-0.10000000000000053
2016-05-01 00:00:00,4076.588,3867.127,56.8,209.461,5.1,59.85121864669134,,0.0
2016-06-01 00:00:00,4079.683,3868.262,56.8,211.421,5.2,59.888349460405145,,0.10000000000000053
2016-07-01 00:00:00,4084.913,3871.19,56.8,213.723,5.2,59.95669229276633,,0.0
2016-08-01 00:00:00,4091.011,3875.96,56.9,215.051,5.3,60.05803490227126,,0.09999999999999964
2016-09-01 00:00:00,4096.603,3881.935,57,214.668,5.2,60.15222616374709,,-0.09999999999999964
2016-10-01 00:00:00,4100.45,3888.678,57.1,211.772,5.2,60.2205622426496,,0.0
2016-11-01 00:00:00,4102.813,3896.596,57.2,206.217,5,60.26962300462539,,-0.20000000000000018
2016-12-01 00:00:00,4105.25,3905.682,57.4,199.568,4.9,60.317490169435544,,-0.09999999999999964
2017-01-01 00:00:00,4277.572,4076.849,57.6,200.723,4.7,60.41576362333118,,-0.20000000000000018
2017-02-01 00:00:00,4285.301,4088.992,57.7,196.309,4.6,60.51128657445592,,-0.10000000000000053
2017-03-01 00:00:00,4293.803,4099.667,57.9,194.136,4.5,60.61553994562421,,-0.09999999999999964
2017-04-01 00:00:00,4301.819,4107.72,58,194.099,4.5,60.710120966689175,,0.0
2017-05-01 00:00:00,4308.587,4113.325,58,195.262,4.5,60.78984998606737,,0.0
2017-06-01 00:00:00,4313.385,4116.887,58.1,196.498,4.6,60.84142399386816,,0.09999999999999964
2017-07-01 00:00:00,4314.9,4117.855,58.1,197.045,4.6,60.846786919061884,,0.0
2017-08-01 00:00:00,4312.352,4115.981,58,196.371,4.6,60.799221743252815,,0.0
2017-09-01 00:00:00,4306.645,4112.266,58,194.379,4.5,60.706931070175074,,-0.09999999999999964
2017-10-01 00:00:00,4299.268,4107.804,57.9,191.464,4.5,60.59114897277698,,0.0
2017-11-01 00:00:00,4291.736,4103.231,57.8,188.505,4.4,60.4756053569013,,-0.09999999999999964
2017-12-01 00:00:00,4285.758,4100.31,57.8,185.448,4.3,60.37979712595097,,-0.10000000000000053
2018-01-01 00:00:00,4282.997,4100.296,57.8,182.701,4.3,60.326926251513456,,0.0
2018-02-01 00:00:00,4283.849,4103.23,57.8,180.619,4.2,60.330794534152815,,-0.09999999999999964
2018-03-01 00:00:00,4287.029,4108.248,57.8,178.781,4.2,60.36509724107886,,0.0
2018-04-01 00:00:00,4289.716,4112.97,57.9,176.746,4.1,60.39005832179417,,-0.10000000000000053
2018-05-01 00:00:00,4289.203,4114.747,57.9,174.456,4.1,60.37242491561421,,0.0
2018-06-01 00:00:00,4285.456,4113.274,57.9,172.182,4,60.30907327694484,,-0.09999999999999964
2018-07-01 00:00:00,4280.207,4109.742,57.8,170.465,4,60.22477952535319,,0.0
2018-08-01 00:00:00,4276.268,4106.062,57.8,170.206,4,60.164386491155994,,0.0
2018-09-01 00:00:00,4274.669,4102.658,57.7,172.011,4,60.13713453838256,,0.0
2018-10-01 00:00:00,4275.715,4100.548,57.7,175.167,4.1,60.146722207154845,,0.09999999999999964
2018-11-01 00:00:00,4279.281,4101.176,57.7,178.105,4.2,60.19438739317745,,0.10000000000000053
2018-12-01 00:00:00,4284.473,4104.689,57.7,179.784,4.2,60.262478539839876,,0.0
2019-01-01 00:00:00,4290.1,4110.358,57.8,179.742,4.2,60.33420715105421,,0.0
2019-02-01 00:00:00,4294.766,4117.264,57.9,177.502,4.1,60.39836686293338,,-0.10000000000000053
2019-03-01 00:00:00,4297.72,4123.922,58,173.798,4,60.435906554769986,,-0.09999999999999964
2019-04-01 00:00:00,4299.341,4129.897,58.1,169.444,3.9,60.452742331730015,,-0.10000000000000009
2019-05-01 00:00:00,4300.409,4134.888,58.1,165.521,3.8,60.463882593119585,,-0.10000000000000009
2019-06-01 00:00:00,4300.994,4137.999,58.2,162.995,3.8,60.46857092083316,,0.0
2019-07-01 00:00:00,4300.652,4138.873,58.2,161.779,3.8,60.45967409865832,,0.0
2019-08-01 00:00:00,4299.406,4138.55,58.2,160.856,3.7,60.45845937030987,,-0.09999999999999964
2019-09-01 00:00:00,4299.443,4140.382,58.2,159.061,3.7,60.47538403327421,,0.0
2019-10-01 00:00:00,4302.296,4144.736,58.3,157.56,3.7,60.53206585863372,,0.0
2019-11-01 00:00:00,4306.839,4149.342,58.4,157.497,3.7,60.61456771556166,,0.0
2019-12-01 00:00:00,4309.524,4151.001,58.4,158.523,3.7,60.668878580140756,,0.0
2020-01-01 00:00:00,4307.626,4148.109,58.4,159.517,3.7,60.65605187472058,,0.0
2020-02-01 00:00:00,4300.463,4140.589,58.3,159.874,3.7,60.57501189184834,,0.0
2020-03-01 00:00:00,4290.98,4132.077,58.2,158.903,3.7,60.45909108329219,,0.0
2020-04-01 00:00:00,3961.512,3396.185,47.9,565.327,14.3,55.83102284407146,,10.600000000000001
2020-05-01 00:00:00,4025.419,3179.215,44.8,846.204,21,56.73790043978924,,6.699999999999999
2020-06-01 00:00:00,4127.513,3411.087,48.1,716.426,17.4,58.183212190933936,,-3.6000000000000014
2020-07-01 00:00:00,4130.097,3431.258,48.4,698.839,16.9,58.22600662012737,,-0.5
2020-08-01 00:00:00,4060.826,3442.215,48.7,618.611,15.2,57.411805622809055,,-1.6999999999999993
2020-09-01 00:00:00,4055.567,3457.016,49,598.551,14.8,57.50028533451484,,-0.3999999999999986
2020-10-01 00:00:00,3998.811,3458.213,49.2,540.598,13.5,56.85740699770171,,-1.3000000000000007
2020-11-01 00:00:00,3992.394,3460.548,49.3,531.846,13.3,56.93068375103098,,-0.1999999999999993
2020-12-01 00:00:00,3976.787,3458.557,49.5,518.23,13,56.8707133745574,,-0.3000000000000007
2021-01-01 00:00:00,3959.442,3453.719,49.5,505.723,12.8,56.783232588646314,,-0.1999999999999993
2021-02-01 00:00:00,3940.178,3449.55,49.6,490.628,12.5,56.67338517994641,,-0.3000000000000007
2021-03-01 00:00:00,4140.646,3674.893,53,465.753,11.2,59.73014552984563,,-1.3000000000000007
2021-04-01 00:00:00,4136.045,3678.974,53.2,457.071,11.1,59.83567935542513,,-0.09999999999999964
2021-05-01 00:00:00,4106.723,3683.653,53.4,423.07,10.3,59.585548535971235,,-0.7999999999999989
2021-06-01 00:00:00,4122.657,3687.943,53.7,434.714,10.5,59.992473759658274,,0.1999999999999993
2021-07-01 00:00:00,4082.079,3688.426,53.8,393.653,9.6,59.57700850685421,,-0.9000000000000004
2021-08-01 00:00:00,4067.002,3688.185,54,378.817,9.3,59.517706325995896,,-0.29999999999999893
2021-09-01 00:00:00,4022.216,3686.026,54.1,336.19,8.4,59.02205328193124,,-0.9000000000000004
2021-10-01 00:00:00,4003.121,3686.277,54.2,316.844,7.9,58.901770472197526,,-0.5
2021-11-01 00:00:00,3983.733,3686.015,54.4,297.718,7.5,58.778771473800894,,-0.40000000000000036
2021-12-01 00:00:00,3980.69,3685.842,54.5,294.848,7.4,58.894824530502454,,-0.09999999999999964
2022-01-01 00:00:00,4002.747,3700.33,54.9,302.417,7.6,59.38091593620161,,0.1999999999999993
2022-02-01 00:00:00,3977.372,3702.795,55.1,274.577,6.9,59.170512067900034,,-0.6999999999999993
2022-03-01 00:00:00,3965.143,3710.193,55.3,254.95,6.4,59.152739545783014,,-0.5
2022-04-01 00:00:00,3972.531,3720.096,55.6,252.435,6.4,59.425685338477685,,0.0
2022-05-01 00:00:00,3989.091,3743.808,56.2,245.283,6.1,59.840069100277304,,-0.3000000000000007
2022-06-01 00:00:00,4000.608,3754.399,56.5,246.209,6.2,60.18122928858095,,0.10000000000000053
2022-07-01 00:00:00,4002.364,3761.78,56.7,240.584,6,60.37689739244401,,-0.20000000000000018
2022-08-01 00:00:00,4026.524,3760.461,56.9,266.063,6.6,60.90291876992114,,0.5999999999999996
2022-09-01 00:00:00,3980.7,3758.663,57,222.037,5.6,60.37107120546957,,-1.0
2022-10-01 00:00:00,3986.895,3754.162,57.1,232.733,5.8,60.62691431444163,,0.20000000000000018
2022-11-01 00:00:00,3990.005,3757.407,57.3,232.598,5.8,60.839792406959454,,0.0
